toss around sex toy offer half hearted paean empowerment repeatedly undercut brutality joke woman expense	0	1	0	0	0
toss around sex toy offer half hearted paean empowerment	0	1	0	0	0
toss around sex toy offer	0	1	0	0	0
around sex toy offer	0	0	1	0	0
sex toy offer	0	1	0	0	0
toy offer	0	0	1	0	0
half hearted paean empowerment	0	0	1	0	0
half hearted	0	1	0	0	0
paean empowerment	0	0	1	0	0
paean	0	0	1	0	0
empowerment	0	0	1	0	0
repeatedly undercut brutality joke woman expense	0	0	1	0	0
undercut brutality joke woman expense	0	1	0	0	0
brutality	0	1	0	0	0
joke	0	0	0	1	0
woman expense	0	1	0	0	0
jackson shamefully stroll mess smug grin inexplicably wearing kilt carrying bag golf club one shoulder	0	1	0	0	0
shamefully stroll mess smug grin inexplicably wearing kilt carrying bag golf club one shoulder	0	1	0	0	0
shamefully	0	1	0	0	0
stroll mess smug grin	0	1	0	0	0
stroll mess smug grin	0	0	1	0	0
stroll mess	0	0	1	0	0
stroll	0	0	0	1	0
smug grin	0	1	0	0	0
grin	0	0	0	1	0
inexplicably wearing kilt carrying bag golf club one shoulder	0	0	1	0	0
wearing kilt carrying bag golf club one shoulder	0	0	1	0	0
wearing	0	0	1	0	0
kilt	0	1	0	0	0
kilt	0	0	1	0	0
carrying bag golf club one shoulder	0	0	1	0	0
bag golf club one shoulder	0	0	1	0	0
bag	0	0	1	0	0
golf club	0	0	1	0	0
unspeakable course barely begin describe plot complication	1	0	0	0	0
unspeakable	0	0	1	0	0
unspeakable	0	1	0	0	0
barely begin describe plot complication	0	0	1	0	0
sulking moody male hustler title role lrb franco rrb dean mannerism self indulgence none sweetness vulnerability	0	1	0	0	0
sulking moody male hustler	0	1	0	0	0
sulking moody male hustler	0	0	1	0	0
sulking	0	0	1	0	0
moody male hustler	0	0	1	0	0
moody male hustler	0	1	0	0	0
lrb franco rrb	0	0	1	0	0
franco rrb	0	0	1	0	0
franco	0	0	1	0	0
mannerism self indulgence	0	0	0	1	0
self indulgence	0	0	1	0	0
none sweetness vulnerability	0	0	1	0	0
vulnerability	0	0	1	0	0
driven fantastic dual performance ian holm film funny insightfully human delightful lark history buff	0	0	0	0	1
driven fantastic dual performance ian holm film funny insightfully human delightful lark history buff	0	0	0	1	0
driven fantastic dual performance ian holm	0	0	0	1	0
driven fantastic dual performance ian holm	0	0	0	0	1
driven	0	0	1	0	0
fantastic dual performance ian holm	0	0	0	0	1
fantastic dual performance ian holm	0	0	0	1	0
dual performance	0	0	1	0	0
dual	0	0	1	0	0
film funny insightfully human delightful lark history buff	0	0	0	0	1
funny insightfully human delightful lark history buff	0	0	0	0	1
funny insightfully human	0	0	0	0	1
insightfully human	0	0	0	1	0
insightfully human	0	0	1	0	0
insightfully	0	0	0	0	1
delightful lark history buff	0	0	0	1	0
delightful lark	0	0	0	1	0
delightful lark	0	0	1	0	0
lark	0	0	1	0	0
history buff	0	0	0	1	0
history buff	0	0	1	0	0
film entirely successful still manages string together enough charming moment work	0	0	0	1	0
film entirely successful	0	1	0	0	0
film entirely successful	1	0	0	0	0
entirely successful	0	1	0	0	0
entirely successful	0	0	0	0	1
still manages string together enough charming moment work	0	0	1	0	0
string together enough charming moment	0	0	0	1	0
string together	0	0	1	0	0
enough charming moment	0	0	0	1	0
enough charming	0	0	1	0	0
n really one resource	0	0	1	0	0
n really one resource	0	1	0	0	0
one resource	0	0	1	0	0
slap protagonist genevieve leplouff french option slap creator clueless inept	1	0	0	0	0
slap protagonist genevieve leplouff french	0	1	0	0	0
protagonist genevieve leplouff	0	0	1	0	0
genevieve leplouff	0	0	1	0	0
genevieve	0	0	1	0	0
leplouff	0	0	1	0	0
slap creator clueless inept	0	1	0	0	0
slap creator clueless inept	0	0	1	0	0
slap creator	0	0	1	0	0
exercise chilling style twohy film sub inside eye preserving sense mystery	0	0	0	0	1
exercise chilling style	0	0	1	0	0
exercise chilling style	0	0	0	0	1
exercise chilling style	0	0	0	1	0
twohy film sub inside	0	0	1	0	0
twohy film	0	0	1	0	0
preserving sense mystery	0	0	1	0	0
preserving sense mystery	0	0	0	1	0
preserving	0	0	0	1	0
sense mystery	0	0	0	1	0
sobering powerful documentary severe kind personal loss	0	0	0	1	0
sobering powerful documentary severe kind personal loss	0	0	0	0	1
sobering powerful documentary	0	0	0	0	1
sobering powerful documentary	0	0	0	1	0
severe kind	0	1	0	0	0
severe kind	0	0	1	0	0
severe	0	1	0	0	0
personal loss	0	0	1	0	0
personal loss	0	1	0	0	0
rejection one mother	0	1	0	0	0
rejection	0	0	1	0	0
contradicts everything come expect movie nowadays	0	0	0	1	0
everything come expect movie nowadays	0	0	0	1	0
everything come expect movie nowadays	0	0	1	0	0
expect movie	0	1	0	0	0
nowadays	0	0	1	0	0
measure failure	1	0	0	0	0
feel like nothing quite much middle aged moviemaker attempt surround beautiful half naked woman	0	0	1	0	0
like nothing quite much middle aged moviemaker attempt surround beautiful half naked woman	0	0	1	0	0
like nothing quite much middle aged moviemaker attempt surround beautiful half naked woman	0	1	0	0	0
nothing quite much middle aged moviemaker attempt surround beautiful half naked woman	0	1	0	0	0
nothing quite much	0	0	1	0	0
nothing quite	0	0	1	0	0
middle aged moviemaker attempt surround beautiful half naked woman	0	0	1	0	0
middle aged moviemaker attempt surround beautiful half naked woman	0	1	0	0	0
attempt surround beautiful half naked woman	0	0	1	0	0
beautiful half naked woman	0	0	0	1	0
beautiful half naked woman	0	0	1	0	0
half naked	0	0	1	0	0
enjoyably fast moving hard hitting documentary	0	0	0	0	1
enjoyably fast moving	0	0	0	0	1
hard hitting documentary	0	0	0	0	1
hard hitting	0	0	0	1	0
happy seen alternate version ultimate exercise viewing deleted scene	0	0	1	0	0
happy seen	0	0	0	1	0
ultimate exercise viewing deleted scene	0	0	0	1	0
deleted scene	0	0	1	0	0
deleted	0	1	0	0	0
borstal boy n especially realistic engaging nostalgia piece	0	0	1	0	0
borstal boy	0	0	1	0	0
borstal	0	0	1	0	0
n especially realistic	0	1	0	0	0
especially realistic	0	0	0	1	0
engaging nostalgia piece	0	0	1	0	0
stir potentially enticing ingredient	0	0	1	0	0
potentially enticing ingredient	0	0	0	1	0
potentially enticing	0	0	0	1	0
uneasy blend ghost close encounter third kind	0	1	0	0	0
uneasy blend ghost close encounter third kind	0	0	1	0	0
uneasy blend ghost	0	0	1	0	0
uneasy blend ghost	0	1	0	0	0
close encounter third kind	0	0	1	0	0
close encounter	0	0	1	0	0
weirdly broomfield compelling new material n unveil end endless scene wheedling reluctant witness pointing camera smeared windshield rental car	0	1	0	0	0
broomfield compelling new material	0	0	1	0	0
broomfield compelling new material	0	0	0	1	0
new material	0	0	1	0	0
n unveil end endless scene wheedling reluctant witness pointing camera smeared windshield rental car	0	0	0	1	0
n unveil end endless scene wheedling reluctant witness pointing camera smeared windshield rental car	0	0	1	0	0
unveil end endless scene wheedling reluctant witness pointing camera smeared windshield rental car	0	1	0	0	0
endless scene	0	0	1	0	0
wheedling reluctant witness pointing camera smeared windshield rental car	0	1	0	0	0
wheedling reluctant witness	0	0	1	0	0
wheedling reluctant witness	0	1	0	0	0
wheedling	0	0	1	0	0
reluctant witness	0	0	1	0	0
pointing camera smeared windshield rental car	0	1	0	0	0
pointing camera	0	0	1	0	0
pointing	0	0	1	0	0
smeared	0	0	1	0	0
windshield	0	0	0	1	0
rental car	0	0	1	0	0
like tuck family movie go	1	0	0	0	0
like tuck family	0	0	1	0	0
one experience mr haneke sadistic tendency toward audience one left sour taste one mouth little else	1	0	0	0	0
one experience mr haneke sadistic tendency toward audience	0	0	1	0	0
one experience mr haneke sadistic tendency toward audience	0	1	0	0	0
experience mr haneke sadistic tendency toward audience	0	0	1	0	0
mr haneke sadistic tendency toward audience	0	1	0	0	0
mr haneke sadistic tendency	0	1	0	0	0
mr haneke	0	0	1	0	0
tendency	0	0	1	0	0
toward audience	0	0	1	0	0
left sour taste one mouth little else	0	1	0	0	0
sour taste one mouth little else	1	0	0	0	0
sour taste one mouth little else	0	1	0	0	0
sour taste one mouth	0	0	1	0	0
sour taste one mouth	1	0	0	0	0
sour taste one mouth	0	1	0	0	0
nettelbeck crafted engaging fantasy flavour emotion one part romance novel one part recipe book	0	0	0	1	0
nettelbeck	0	0	1	0	0
crafted engaging fantasy flavour emotion one part romance novel one part recipe book	0	0	0	1	0
engaging fantasy flavour emotion one part romance novel one part recipe book	0	0	0	1	0
flavour emotion	0	0	1	0	0
flavour emotion	0	0	0	1	0
flavour	0	0	0	1	0
one part romance novel one part recipe book	0	0	1	0	0
one part romance novel	0	0	0	1	0
one part romance novel	0	0	1	0	0
part romance novel	0	0	1	0	0
romance novel	0	0	1	0	0
one part recipe book	0	0	1	0	0
part recipe book	0	0	1	0	0
recipe book	0	0	1	0	0
return never land	0	0	1	0	0
much p c original version lrb racist portrait indian instance rrb	0	0	0	1	0
p c original version lrb racist portrait indian instance rrb	0	0	1	0	0
p c	0	0	1	0	0
lrb racist portrait indian instance rrb	0	0	0	1	0
racist portrait indian instance rrb	0	1	0	0	0
racist portrait indian instance	0	0	1	0	0
racist portrait	0	0	1	0	0
excitement missing	0	1	0	0	0
manages fall closer quality silence abysmal hannibal	0	0	0	1	0
fall closer quality silence abysmal hannibal	0	0	0	1	0
fall closer quality silence abysmal hannibal	0	0	1	0	0
fall closer quality silence	0	0	1	0	0
fall closer quality	0	0	1	0	0
closer quality	0	0	0	1	0
abysmal hannibal	0	0	1	0	0
abysmal	0	1	0	0	0
transporter bombard viewer many explosion	0	1	0	0	0
transporter bombard viewer many explosion	0	0	1	0	0
bombard viewer many explosion	0	0	1	0	0
bombard	0	0	1	0	0
viewer many explosion	0	0	1	0	0
many explosion	0	0	1	0	0
many explosion	0	0	0	1	0
side snap kick end surprisingly dull	0	1	0	0	0
side snap	0	0	1	0	0
kick end surprisingly dull	0	1	0	0	0
surprisingly dull	1	0	0	0	0
surprisingly dull	0	0	1	0	0
lrb janey rrb forgets obligation leading tragedy somehow guessable first minute maybe echo intolerable morbidity many recent movie	0	1	0	0	0
lrb janey rrb	0	0	1	0	0
janey rrb	0	0	1	0	0
janey	0	0	0	1	0
leading tragedy somehow guessable first minute maybe echo intolerable morbidity many recent movie	1	0	0	0	0
somehow guessable first minute maybe echo intolerable morbidity many recent movie	0	1	0	0	0
somehow guessable first minute maybe echo intolerable morbidity many recent movie	0	0	1	0	0
somehow guessable first minute	0	1	0	0	0
somehow guessable first minute	0	0	1	0	0
guessable first minute	0	1	0	0	0
guessable	0	0	1	0	0
maybe echo intolerable morbidity many recent movie	0	1	0	0	0
echo intolerable morbidity many recent movie	0	0	1	0	0
echo	0	0	0	1	0
intolerable morbidity many recent movie	0	0	1	0	0
morbidity	0	0	1	0	0
finery	0	0	0	1	0
film seems deflated	1	0	0	0	0
seems deflated	0	1	0	0	0
reign fire hardly original fantasy film ever made beyond road warrior owes enormous debt alien every previous dragon drama	0	0	0	1	0
reign fire hardly original fantasy film ever made	0	1	0	0	0
reign fire hardly original fantasy film ever made	1	0	0	0	0
hardly original fantasy film ever made	0	1	0	0	0
original fantasy film ever made	0	0	0	0	1
original fantasy film	0	0	0	0	1
fantasy film	0	0	1	0	0
beyond road warrior owes enormous debt alien every previous dragon drama	0	0	0	1	0
beyond road warrior	0	0	1	0	0
owes enormous debt alien every previous dragon drama	0	0	0	1	0
owes enormous debt	0	1	0	0	0
enormous debt	0	0	1	0	0
debt	0	1	0	0	0
alien	0	0	0	1	0
every previous dragon drama	0	0	1	0	0
previous dragon drama	0	0	1	0	0
dragon drama	0	0	1	0	0
barely make le entertaining	0	0	1	0	0
barely make le entertaining	0	0	0	1	0
make le entertaining	0	0	1	0	0
le entertaining	0	0	1	0	0
le entertaining	0	1	0	0	0
one wait grimly next shock without developing much attachment character	0	0	1	0	0
wait grimly next shock	0	0	1	0	0
grimly next shock	0	1	0	0	0
grimly	0	1	0	0	0
without developing much attachment character	0	0	1	0	0
developing much attachment character	0	0	1	0	0
developing much attachment	0	0	1	0	0
much attachment	0	0	1	0	0
attachment	0	0	1	0	0
story seem pretty unbelievable time awfully entertaining watch	0	0	0	1	0
story seem pretty unbelievable time	0	0	1	0	0
story seem pretty unbelievable time	0	1	0	0	0
seem pretty unbelievable time	0	1	0	0	0
seem pretty unbelievable time	0	0	1	0	0
seem pretty unbelievable	0	0	1	0	0
pretty unbelievable	0	1	0	0	0
punitive minute eardrum dicing gunplay screeching metal smashups flaccid odd couple sniping	1	0	0	0	0
punitive minute eardrum dicing gunplay screeching metal smashups flaccid odd couple sniping	0	1	0	0	0
punitive minute	1	0	0	0	0
punitive minute	0	1	0	0	0
punitive	0	0	1	0	0
eardrum dicing gunplay screeching metal smashups	0	0	0	1	0
eardrum dicing	0	0	1	0	0
screeching metal smashups	0	0	1	0	0
screeching metal	0	1	0	0	0
smashups	0	0	1	0	0
flaccid odd couple sniping	0	1	0	0	0
flaccid	0	1	0	0	0
odd couple sniping	0	0	1	0	0
odd couple	0	0	1	0	0
sniping	0	0	1	0	0
pleasant recycled jock piffle	0	1	0	0	0
pleasant recycled jock	0	0	1	0	0
recycled jock	0	1	0	0	0
jock	0	0	1	0	0
despite surface attraction conrad l hall cinematography likely nominated oscar next year something impressive yet lacking everything	0	0	0	1	0
despite surface attraction	0	1	0	0	0
conrad l hall cinematography likely nominated oscar next year something impressive yet lacking everything	0	0	0	1	0
conrad l hall cinematography	0	0	1	0	0
conrad l hall	0	0	1	0	0
conrad	0	0	1	0	0
l hall	0	0	1	0	0
likely nominated oscar next year	0	0	0	0	1
nominated oscar next year	0	0	0	0	1
nominated oscar next year	0	0	0	1	0
nominated oscar	0	0	0	0	1
nominated	0	0	1	0	0
oscar	0	0	0	0	1
next year	0	0	1	0	0
something impressive yet lacking everything	0	1	0	0	0
something impressive yet lacking everything	0	0	0	1	0
impressive yet lacking everything	0	1	0	0	0
yet lacking everything	0	1	0	0	0
lacking everything	1	0	0	0	0
modest straight ahead standard undisputed score direct hit	0	0	0	1	0
modest straight ahead standard	0	0	0	1	0
straight ahead	0	0	0	1	0
undisputed	0	0	0	1	0
score direct hit	0	0	0	0	1
score direct hit	0	0	0	1	0
compelling performance year add substantial depth shocking testament anti semitism neo fascism	0	0	0	0	1
compelling performance year	0	0	0	0	1
compelling performance	0	0	0	0	1
compelling performance	0	0	0	1	0
add substantial depth shocking testament anti semitism neo fascism	0	0	0	0	1
add substantial depth shocking testament anti semitism neo fascism	0	0	0	1	0
add substantial depth	0	0	0	1	0
substantial depth	0	0	0	1	0
shocking testament anti semitism neo fascism	1	0	0	0	0
shocking testament anti semitism neo fascism	0	1	0	0	0
anti semitism neo fascism	0	0	1	0	0
anti semitism neo fascism	0	1	0	0	0
neo fascism	0	1	0	0	0
deuce wild shot two year ago gathering dust mgm shelf	0	0	1	0	0
deuce wild shot two year ago gathering dust mgm shelf	0	1	0	0	0
shot two year ago	0	0	0	1	0
shot two year ago	0	0	1	0	0
shot two year ago	0	1	0	0	0
two year ago	0	0	1	0	0
gathering dust	0	1	0	0	0
gathering	0	0	1	0	0
dust	0	0	1	0	0
mgm shelf	0	1	0	0	0
mgm shelf	0	0	1	0	0
mgm	0	0	1	0	0
full monty freshman fluke lucky break lrb cattaneo rrb sophomore slump	0	1	0	0	0
freshman fluke	0	0	1	0	0
freshman	0	0	0	1	0
fluke	0	1	0	0	0
lucky break lrb cattaneo rrb sophomore slump	0	0	1	0	0
lucky break lrb cattaneo rrb sophomore slump	0	1	0	0	0
lrb cattaneo rrb	0	0	1	0	0
cattaneo rrb	0	0	1	0	0
sophomore slump	0	1	0	0	0
sophomore	0	0	1	0	0
slump	0	1	0	0	0
hard core slasher aficionado find thing like	0	0	1	0	0
hard core slasher aficionado find thing like	0	0	0	1	0
hard core slasher aficionado	0	0	1	0	0
hard core	0	0	1	0	0
slasher aficionado	0	0	1	0	0
find thing like	0	0	0	1	0
find thing like	0	0	1	0	0
thing like	0	0	0	1	0
halloween series lost edge	0	1	0	0	0
derailed bad writing possibly also extensive post production reworking aim film young male throe first full flush testosterone	1	0	0	0	0
derailed bad writing possibly also extensive post production reworking aim film young male throe first full flush testosterone	0	0	1	0	0
derailed bad writing	0	1	0	0	0
derailed bad writing	1	0	0	0	0
derailed	0	1	0	0	0
bad writing	1	0	0	0	0
possibly also extensive post production reworking aim film young male throe first full flush testosterone	0	0	1	0	0
also extensive post production reworking aim film young male throe first full flush testosterone	0	0	1	0	0
also extensive post production	0	0	1	0	0
extensive post production	0	0	0	1	0
extensive	0	0	1	0	0
post production	0	0	1	0	0
reworking aim film young male throe first full flush testosterone	0	1	0	0	0
aim film	0	0	1	0	0
throe first full flush testosterone	0	0	1	0	0
throe first full flush testosterone	0	0	0	1	0
first full flush testosterone	0	1	0	0	0
first full flush testosterone	0	0	1	0	0
first full flush	0	0	1	0	0
first full flush	0	0	0	1	0
full flush	0	1	0	0	0
flush	0	0	1	0	0
garcia actor help make wobbly premise work	0	0	0	1	0
garcia actor help	0	0	1	0	0
wobbly	0	1	0	0	0
premise work	0	0	1	0	0
straight vagina	0	0	1	0	0
entertainment derive choppy sloppy affair unintentional giggle several	1	0	0	0	0
entertainment derive choppy sloppy affair	1	0	0	0	0
derive choppy sloppy affair	0	1	0	0	0
choppy sloppy affair	0	1	0	0	0
choppy sloppy	1	0	0	0	0
choppy	0	1	0	0	0
unintentional giggle several	1	0	0	0	0
movie sends theater feeling like actually spent time living another community	0	0	0	1	0
movie sends theater feeling	0	0	1	0	0
sends theater feeling	0	0	0	1	0
sends theater feeling	0	0	1	0	0
theater feeling	0	0	1	0	0
like actually spent time living another community	0	0	1	0	0
like actually spent time living another community	0	0	0	1	0
actually spent time living another community	0	0	0	1	0
actually spent time living another community	0	0	1	0	0
spent time living another community	0	0	1	0	0
time living another community	0	0	1	0	0
time living	0	0	1	0	0
story old scary one monster make vengeance take	0	0	1	0	0
story old scary one monster make vengeance take	0	0	0	1	0
story old scary one monster make vengeance	0	0	1	0	0
old scary	0	0	1	0	0
old	0	1	0	0	0
monster make vengeance	0	0	0	1	0
monster make vengeance	0	0	1	0	0
make vengeance	0	0	1	0	0
vengeance	0	1	0	0	0
dashing resourceful hero lisping reptilian villain big fight big hair lavish period scenery story complicated enough let bask cleverness figure	0	0	0	0	1
dashing resourceful hero lisping reptilian villain big fight big hair lavish period scenery story	0	0	0	1	0
dashing resourceful hero lisping reptilian villain big fight big hair lavish period scenery	0	0	0	1	0
dashing resourceful hero lisping reptilian villain big fight big hair lavish period scenery	0	0	0	0	1
dashing resourceful hero lisping reptilian villain big fight big hair lavish period scenery	0	0	1	0	0
dashing resourceful hero lisping reptilian villain big fight	0	0	1	0	0
dashing resourceful hero lisping reptilian villain big fight	0	0	0	1	0
dashing	0	0	0	1	0
resourceful	0	0	0	1	0
lisping	0	0	1	0	0
reptilian	0	0	1	0	0
big hair	0	0	1	0	0
lavish period scenery	0	0	0	1	0
period scenery	0	0	1	0	0
complicated enough let bask cleverness figure	0	0	0	1	0
enough let bask cleverness figure	0	0	0	1	0
bask cleverness figure	0	0	0	1	0
bask cleverness figure	0	0	1	0	0
bask cleverness	0	0	0	1	0
bask	0	0	1	0	0
unders looking caddyshack adopt generational signpost may keep looking	0	1	0	0	0
unders looking caddyshack adopt generational signpost	0	0	1	0	0
looking caddyshack adopt generational signpost	0	0	1	0	0
looking caddyshack	0	0	1	0	0
adopt generational signpost	0	0	0	1	0
adopt generational signpost	0	0	1	0	0
adopt	0	0	1	0	0
generational signpost	0	0	1	0	0
generational	0	0	1	0	0
may keep looking	0	1	0	0	0
may keep looking	0	0	1	0	0
one moment film surprise delight	0	0	0	1	0
great way spend unit day	0	0	0	0	1
great way	0	0	0	0	1
great way	0	0	0	1	0
unit day	0	0	1	0	0
despite film shortcoming story quietly moving	0	0	0	1	0
despite film shortcoming	0	0	1	0	0
film shortcoming	0	1	0	0	0
story quietly moving	0	0	0	1	0
story quietly moving	0	0	0	0	1
quietly moving	0	0	1	0	0
n think people loved paradiso prefer new version	1	0	0	0	0
think people loved paradiso prefer new version	0	0	0	0	1
people loved paradiso prefer new version	0	0	0	0	1
loved paradiso prefer new version	0	0	1	0	0
loved paradiso prefer new version	0	0	0	1	0
paradiso prefer new version	0	0	0	1	0
whether enlightened derrida lecture self derrida undeniably fascinating playful fellow	0	0	0	0	1
whether enlightened derrida lecture self	0	0	1	0	0
enlightened derrida lecture self	0	0	1	0	0
enlightened	0	0	0	1	0
lecture self	0	0	1	0	0
undeniably fascinating playful	0	0	0	0	1
fascinating playful	0	0	0	1	0
adam sandler heart may right place need pull head butt	0	1	0	0	0
adam sandler heart may right place	0	0	0	0	1
adam sandler heart	0	0	1	0	0
may right place	0	0	1	0	0
pull head butt	0	1	0	0	0
pull head butt	1	0	0	0	0
suffers excess	0	1	0	0	0
talk tough	0	0	1	0	0
show jackie chan getting older something would rather live denial	0	1	0	0	0
jackie chan getting older something would rather live denial	0	0	1	0	0
jackie chan getting older	0	1	0	0	0
would rather	0	0	1	0	0
live denial	0	1	0	0	0
extracting bare bone byatt plot	0	0	1	0	0
extracting	0	0	1	0	0
bare bone byatt plot	0	0	1	0	0
bare	0	0	1	0	0
hollywood romance	0	0	0	1	0
whenever think seen end movie cut new scene also appears end	0	1	0	0	0
whenever think seen end movie	0	0	1	0	0
cut new scene also appears end	0	0	1	0	0
new scene also appears end	0	1	0	0	0
new scene also appears end	0	0	1	0	0
new scene	0	0	0	1	0
appears end	0	0	1	0	0
film occasionally try viewer patience slow pacing main character sometimes defies sympathy	0	1	0	0	0
occasionally try viewer patience slow pacing main character sometimes defies sympathy	0	0	1	0	0
try viewer patience slow pacing main character sometimes defies sympathy	0	1	0	0	0
viewer patience slow pacing main character sometimes defies sympathy	0	0	1	0	0
viewer patience slow pacing	0	1	0	0	0
viewer patience slow pacing	0	0	1	0	0
viewer patience	0	1	0	0	0
main character sometimes defies sympathy	0	1	0	0	0
sometimes defies sympathy	0	1	0	0	0
sometimes defies sympathy	0	0	1	0	0
defies sympathy	0	0	1	0	0
satisfies moving story	0	0	0	1	0
p anderson understands grandness romance love great equalizer calm u daily ill bring joy life never knew possible	0	0	0	0	1
p anderson understands grandness romance love great equalizer calm u daily ill bring joy life never knew possible	0	0	0	1	0
p anderson	0	0	1	0	0
p	0	0	1	0	0
understands grandness romance	0	0	0	0	1
grandness romance	0	0	0	1	0
love great equalizer calm u daily ill bring joy life never knew possible	0	0	0	0	1
great equalizer	0	0	0	1	0
equalizer	0	0	1	0	0
calm u daily ill bring joy life never knew	0	0	1	0	0
calm u	0	0	1	0	0
ill	0	1	0	0	0
bring joy life never knew	0	0	0	0	1
bring joy life	0	0	0	1	0
joy life	0	0	0	1	0
absolutely lrb unintentionally rrb terrifying	0	0	1	0	0
lrb unintentionally rrb terrifying	0	1	0	0	0
lrb unintentionally	0	1	0	0	0
like grinning jack lantern apparent glee derived lobotomy vital essence scooped discarded	0	1	0	0	0
like grinning jack lantern	0	0	1	0	0
grinning jack lantern	0	0	1	0	0
jack	0	0	0	1	0
lantern	0	0	1	0	0
apparent glee	0	0	0	1	0
apparent glee	0	0	1	0	0
glee	0	0	0	1	0
derived lobotomy vital essence scooped discarded	0	1	0	0	0
derived lobotomy	0	1	0	0	0
derived lobotomy	1	0	0	0	0
lobotomy	0	0	1	0	0
essence scooped	0	0	1	0	0
scooped	0	0	1	0	0
discarded	0	1	0	0	0
movie thrill touch make laugh well	0	0	0	1	0
movie thrill touch make	0	0	0	0	1
thrill touch make	0	0	0	1	0
thrill touch	0	0	0	0	1
thrill touch	0	0	0	1	0
laugh well	0	0	0	1	0
laugh well	0	0	1	0	0
george lucas return visionary tale full nuance character dimension	0	0	0	1	0
george lucas	0	0	1	0	0
lucas	0	0	1	0	0
return visionary tale full nuance character dimension	0	0	0	1	0
return visionary tale full nuance character dimension	0	0	0	0	1
full nuance character dimension	0	0	0	1	0
sad rote exercise milking played idea straight guy dress drag shockingly manages even worse title would imply	0	1	0	0	0
sad rote exercise milking played idea straight guy dress drag shockingly manages even worse title	0	1	0	0	0
milking played idea straight guy dress drag shockingly manages even worse title	0	1	0	0	0
milking played idea straight guy dress drag shockingly manages even worse title	1	0	0	0	0
milking	0	0	1	0	0
played idea straight guy dress drag shockingly manages even worse title	1	0	0	0	0
played idea straight guy dress drag	0	1	0	0	0
played	0	1	0	0	0
straight guy dress drag	0	1	0	0	0
dress drag	0	1	0	0	0
manages even worse title	1	0	0	0	0
imply	0	0	1	0	0
one depressing movie going experience think sit minute called comedy laugh	0	1	0	0	0
one depressing movie going experience think	1	0	0	0	0
depressing movie going experience think	0	1	0	0	0
depressing movie going experience think	1	0	0	0	0
depressing movie going experience	0	1	0	0	0
depressing movie going experience	1	0	0	0	0
movie going experience	0	0	1	0	0
sit minute called comedy laugh	0	1	0	0	0
minute called comedy laugh	1	0	0	0	0
minute called comedy laugh	0	1	0	0	0
called comedy	0	0	1	0	0
remake lina wertmuller eroti comedy might biggest husband wife disaster since john bo derek made ridiculous bolero	0	1	0	0	0
remake lina wertmuller eroti comedy might biggest husband wife disaster since john bo derek made ridiculous bolero	1	0	0	0	0
remake lina wertmuller eroti comedy	0	0	1	0	0
lina wertmuller	0	0	1	0	0
lina	0	0	0	1	0
eroti comedy	0	0	1	0	0
eroti comedy	0	1	0	0	0
might biggest husband wife disaster since john	0	1	0	0	0
husband wife disaster	0	1	0	0	0
since john	0	0	1	0	0
bo derek made ridiculous bolero	0	1	0	0	0
bo derek	0	0	0	1	0
derek	0	0	1	0	0
made ridiculous bolero	0	0	1	0	0
others attuned anarchist maxim urge destroy also creative urge willing see eye find morrison iconoclastic us technology liberating	0	0	0	0	1
attuned anarchist maxim urge destroy also creative urge willing see eye find morrison iconoclastic us technology liberating	0	0	1	0	0
attuned anarchist maxim urge destroy also creative urge willing see eye find morrison iconoclastic us technology liberating	0	0	0	1	0
attuned anarchist maxim urge destroy also creative urge willing see eye	0	0	1	0	0
attuned anarchist maxim urge destroy also creative urge	0	0	0	1	0
attuned	0	0	0	1	0
anarchist maxim urge destroy also creative urge	0	0	1	0	0
anarchist maxim urge destroy also creative urge	0	1	0	0	0
anarchist maxim	0	0	1	0	0
anarchist maxim	0	1	0	0	0
maxim	0	0	1	0	0
destroy also creative urge	0	0	1	0	0
destroy also creative urge	0	1	0	0	0
also creative urge	0	0	0	1	0
find morrison iconoclastic us technology	0	0	0	1	0
morrison iconoclastic us technology	0	0	1	0	0
morrison iconoclastic us	0	0	1	0	0
iconoclastic us	0	0	0	1	0
iconoclastic	0	0	1	0	0
norton magnetic graham	0	0	0	1	0
magnetic graham	0	0	1	0	0
body often look like episode tv show blind date le technically proficient without pop comment	0	1	0	0	0
often look like episode tv show blind date le technically proficient without pop comment	0	1	0	0	0
like episode tv show blind date le technically proficient without pop comment	0	1	0	0	0
episode tv show blind date le technically proficient without pop comment	0	0	1	0	0
episode tv	0	0	1	0	0
show blind date le technically proficient without pop comment	0	0	1	0	0
show blind date le	0	1	0	0	0
blind date le	0	1	0	0	0
technically proficient without pop comment	0	0	0	1	0
without pop comment	0	0	1	0	0
dull inconsistent dishonest female bonding picture	1	0	0	0	0
dull inconsistent dishonest female bonding	0	1	0	0	0
dull inconsistent dishonest female bonding	1	0	0	0	0
dull inconsistent dishonest	0	1	0	0	0
inconsistent dishonest	1	0	0	0	0
inconsistent dishonest	0	1	0	0	0
bonding	0	0	1	0	0
happily stay close ground spare simple manner n pummel u phony imagery music	0	0	0	0	1
stay close ground spare simple manner n pummel u phony imagery music	0	0	1	0	0
stay close ground spare simple manner n pummel u phony imagery music	0	0	0	0	1
stay close ground	0	0	0	1	0
close ground	0	0	1	0	0
n pummel u phony imagery music	0	0	0	1	0
pummel u phony imagery music	0	1	0	0	0
pummel u	0	1	0	0	0
pummel	0	0	1	0	0
